episode_id,seat,team,opponent,reward,opponent_reward,outcome,margin,shops,first_diff_step,first_diff_components,diff_turns,diff_market_turns,diff_farmer_turns,diff_hand_turns,action_hash_24,action_hash_100,action_hash_200,action_hash_400,action_hash_719,unit_counts,sell_counts,buy_counts,hires,land_buys,final_assets,final_shed
92965591,1,ayutin tin,道海孤舟,29772.0,68820.0,L,-39048.0,"[""BAKERY"",""BRUNCH_SPOT"",""PET_CAFE"",""ICE_CREAM_SHOP"",""PIZZA_SHOP"",""PET_CAFE"",""YARN_STORE"",""BRUNCH_SPOT""]",0,market,719,440,648,689,9968015293aad6b6,2814b6f2157f06e2,4ca5c97d4cee8fe4,959badcd9e013ff4,a739e657a5267bbc,"{""BUILD_PASTURE"":14,""CARE"":304,""COLLECT_FERTILIZER"":276,""DIG"":36,""DROP"":177,""EAST"":1321,""FEED"":306,""FERTILIZE"":6,""HARVEST"":243,""NORTH"":1283,""PASS"":271,""PICKUP"":140,""PLACE"":14,""PLANT"":118,""SOUTH"":948,""WATER"":665,""WEST"":1536}","{""FERTILIZER"":270,""MELON"":128,""MILK"":221,""STRAWBERRY"":168,""WHEAT"":106,""WOOL"":142}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":288,""BUY_SEED:MELON"":24,""BUY_SEED:STRAWBERRY"":39,""BUY_SEED:WHEAT"":63}",307,2,"{""COW"":8,""SHEEP"":6,""WHEAT"":3}",{}
92966513,0,Ahmed Berat Özer,道海孤舟,32484.0,60589.0,L,-28105.0,"[""BRUNCH_SPOT"",""PET_CAFE"",""BRUNCH_SPOT"",""PET_CAFE"",""PET_CAFE"",""PET_CAFE"",""PIZZA_SHOP"",""ICE_CREAM_SHOP""]",0,"market,farmer",719,426,606,688,b72aba25e7f570f0,30fbdca74c48ca83,fb6eb78250b09e95,a5d332ba91a44d7b,56f1c9342e2a0f6e,"{""BUILD_PASTURE"":14,""CARE"":292,""COLLECT_FERTILIZER"":279,""DIG"":40,""DROP"":56,""EAST"":657,""FEED"":287,""FERTILIZE"":51,""HARVEST"":323,""NORTH"":952,""PASS"":687,""PICKUP"":157,""PLACE"":16,""PLANT"":154,""SOUTH"":795,""WATER"":886,""WEST"":934}","{""FERTILIZER"":224,""MELON"":128,""MILK"":191,""STRAWBERRY"":258,""WHEAT"":350,""WOOL"":145}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":341,""BUY_SEED:MELON"":24,""BUY_SEED:STRAWBERRY"":44,""BUY_SEED:WHEAT"":86}",259,2,"{""COW"":8,""SHEEP"":6,""STRAWBERRY"":2}",{}
92966513,1,道海孤舟,Ahmed Berat Özer,60589.0,32484.0,W,28105.0,"[""BRUNCH_SPOT"",""PET_CAFE"",""BRUNCH_SPOT"",""PET_CAFE"",""PET_CAFE"",""PET_CAFE"",""PIZZA_SHOP"",""ICE_CREAM_SHOP""]",312,market,10,10,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,b8d13bf12e41bc80,a589797488e88e2a,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
92967433,0,道海孤舟,Syed Muhammad Gillani,57513.0,59237.0,L,-1724.0,"[""BRUNCH_SPOT"",""PIZZA_SHOP"",""PET_CAFE"",""BAKERY"",""BRUNCH_SPOT"",""YARN_STORE"",""BRUNCH_SPOT"",""PIZZA_SHOP""]",312,market,11,11,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,1fa8e89e0f8372db,6ee57f9f587bc09e,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
92967433,1,Syed Muhammad Gillani,道海孤舟,59237.0,57513.0,W,1724.0,"[""BRUNCH_SPOT"",""PIZZA_SHOP"",""PET_CAFE"",""BAKERY"",""BRUNCH_SPOT"",""YARN_STORE"",""BRUNCH_SPOT"",""PIZZA_SHOP""]",0,"market,farmer",719,470,617,689,90b273a545cd0c8e,dd74e9c98f7ef85d,7bf9e66cd509ef14,2ee6324bbce6f8a4,3fafb4eb3ffe53da,"{""BUILD_PASTURE"":14,""CARE"":313,""COLLECT_FERTILIZER"":302,""DIG"":29,""DROP"":9,""EAST"":814,""FEED"":316,""FERTILIZE"":58,""HARVEST"":383,""NORTH"":1012,""PASS"":632,""PICKUP"":136,""PLACE"":51,""PLANT"":200,""SOUTH"":638,""WATER"":967,""WEST"":1040}","{""CARROT"":18,""FERTILIZER"":1994,""MELON"":120,""MILK"":189,""STRAWBERRY"":230,""WHEAT"":1162,""WOOL"":207}","{""BUY_ANIMAL:COW"":6,""BUY_ANIMAL:SHEEP"":8,""BUY_PRODUCT:WHEAT"":433,""BUY_SEED:CARROT"":15,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":34,""BUY_SEED:WHEAT"":147}",277,2,"{""COW"":6,""SHEEP"":6,""WHEAT"":1}",{}
92968376,0,道海孤舟,Devin Zhou,93468.0,62256.0,W,31212.0,"[""BAKERY"",""ICE_CREAM_SHOP"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""ICE_CREAM_SHOP"",""BAKERY"",""FARMERS_MARKET"",""PET_CAFE""]",134,hands,41,13,0,28,4750084d0f71023d,e005a8abbb639144,165c98e486d76720,cec3257dccc233d2,4402e6532ed31c84,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":43,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1008,""WEST"":810}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
92968376,1,Devin Zhou,道海孤舟,62256.0,93468.0,L,-31212.0,"[""BAKERY"",""ICE_CREAM_SHOP"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""ICE_CREAM_SHOP"",""BAKERY"",""FARMERS_MARKET"",""PET_CAFE""]",0,market,719,547,637,688,ee33b1ed22656419,e99acd38c5222677,991fa06e1926bb43,b862785f324deec6,1f53e4764ffc6f7f,"{""BUILD_PASTURE"":14,""CARE"":308,""COLLECT_FERTILIZER"":318,""DIG"":25,""DROP"":80,""EAST"":857,""FEED"":319,""FERTILIZE"":107,""HARVEST"":338,""NORTH"":1236,""PASS"":399,""PICKUP"":339,""PLACE"":26,""PLANT"":131,""SOUTH"":929,""WATER"":851,""WEST"":1098}","{""CARROT"":13,""EGG"":8,""FERTILIZER"":405,""MELON"":206,""MILK"":560,""STRAWBERRY"":509,""TOMATO"":4,""WHEAT"":1108,""WOOL"":162}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":967,""BUY_SEED:MELON"":21,""BUY_SEED:STRAWBERRY"":44,""BUY_SEED:WHEAT"":66}",306,2,"{""COW"":4,""SHEEP"":5,""STRAWBERRY"":6,""WHEAT"":1}",{}
92969308,0,Takahiro Someya,道海孤舟,61312.0,66402.0,L,-5090.0,"[""PET_CAFE"",""YARN_STORE"",""BRUNCH_SPOT"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""YARN_STORE"",""BAKERY"",""PIZZA_SHOP""]",0,"market,farmer",719,454,651,688,b9c6c4af250d74d0,e20b64dd2a94476d,72ddb585f2f3a747,2478a875dee25e2d,fdf35ec73deb2046,"{""BUILD_PASTURE"":14,""CARE"":322,""COLLECT_FERTILIZER"":324,""DIG"":32,""DROP"":100,""EAST"":671,""FEED"":323,""FERTILIZE"":103,""HARVEST"":341,""NORTH"":1030,""PASS"":460,""PICKUP"":262,""PLACE"":14,""PLANT"":135,""SOUTH"":793,""WATER"":938,""WEST"":896}","{""FERTILIZER"":236,""MELON"":132,""MILK"":230,""STRAWBERRY"":270,""WHEAT"":191,""WOOL"":164}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:FERTILIZER"":15,""BUY_PRODUCT:WHEAT"":275,""BUY_SEED:MELON"":26,""BUY_SEED:STRAWBERRY"":41,""BUY_SEED:WHEAT"":68}",284,2,"{""COW"":8,""SHEEP"":6,""STRAWBERRY"":5,""WHEAT"":7}",{}
92969308,1,道海孤舟,Takahiro Someya,66402.0,61312.0,W,5090.0,"[""PET_CAFE"",""YARN_STORE"",""BRUNCH_SPOT"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""YARN_STORE"",""BAKERY"",""PIZZA_SHOP""]",311,market,17,17,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,56abc1f29d813213,27588a98acb2826b,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":8,""SHEEP"":3,""WHEAT"":1}",{}
92970237,0,JeovaAnderson,道海孤舟,63937.0,75293.0,L,-11356.0,"[""YARN_STORE"",""BAKERY"",""PIZZA_SHOP"",""PIZZA_SHOP"",""YARN_STORE"",""ICE_CREAM_SHOP"",""YARN_STORE"",""YARN_STORE""]",0,market,716,381,503,676,1c979e74071bb1cd,4424a9834acd53d3,b07cf7eda0b66360,baec67a9c4150e87,a33a7407177c64e3,"{""BUILD_PASTURE"":14,""CARE"":308,""COLLECT_FERTILIZER"":293,""DIG"":27,""DROP"":48,""EAST"":647,""FEED"":301,""FERTILIZE"":84,""HARVEST"":352,""NORTH"":844,""PASS"":1050,""PICKUP"":146,""PLACE"":14,""PLANT"":172,""SOUTH"":495,""WATER"":912,""WEST"":886}","{""FERTILIZER"":209,""MELON"":144,""MILK"":213,""STRAWBERRY"":291,""WHEAT"":281,""WOOL"":150}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":265,""BUY_SEED:MELON"":24,""BUY_SEED:STRAWBERRY"":42,""BUY_SEED:WHEAT"":107}",260,2,"{""COW"":8,""SHEEP"":6,""WHEAT"":7}",{}
92970237,1,道海孤舟,JeovaAnderson,75293.0,63937.0,W,11356.0,"[""YARN_STORE"",""BAKERY"",""PIZZA_SHOP"",""PIZZA_SHOP"",""YARN_STORE"",""ICE_CREAM_SHOP"",""YARN_STORE"",""YARN_STORE""]",311,market,13,13,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,4663fac4e2ce197c,549b1d4aab845ab4,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
92971175,0,tipstar0125,道海孤舟,80027.0,50391.0,W,29636.0,"[""YARN_STORE"",""BAKERY"",""BAKERY"",""BAKERY"",""PET_CAFE"",""FARMERS_MARKET"",""YARN_STORE"",""BRUNCH_SPOT""]",0,"market,farmer",719,468,621,689,90b273a545cd0c8e,ae89fa91229583c7,746f1104f2d6aeba,a2985be54077dcf6,f189b935ce75937c,"{""BUILD_PASTURE"":14,""CARE"":313,""COLLECT_FERTILIZER"":302,""DIG"":18,""DROP"":7,""EAST"":784,""FEED"":317,""FERTILIZE"":57,""HARVEST"":386,""NORTH"":1003,""PASS"":683,""PICKUP"":137,""PLACE"":52,""PLANT"":195,""SOUTH"":650,""WATER"":955,""WEST"":1044}","{""CARROT"":21,""FERTILIZER"":1775,""MELON"":120,""MILK"":189,""STRAWBERRY"":226,""WHEAT"":1229,""WOOL"":207}","{""BUY_ANIMAL:COW"":6,""BUY_ANIMAL:SHEEP"":8,""BUY_PRODUCT:WHEAT"":500,""BUY_SEED:CARROT"":16,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":34,""BUY_SEED:WHEAT"":141}",277,2,"{""COW"":6,""SHEEP"":6}",{}
92971175,1,道海孤舟,tipstar0125,50391.0,80027.0,L,-29636.0,"[""YARN_STORE"",""BAKERY"",""BAKERY"",""BAKERY"",""PET_CAFE"",""FARMERS_MARKET"",""YARN_STORE"",""BRUNCH_SPOT""]",311,market,22,22,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,c73d913301f69f79,cb322ba031fe1281,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
92972119,0,道海孤舟,TAUIL Abd Elilah,118310.0,94635.0,W,23675.0,"[""ICE_CREAM_SHOP"",""BAKERY"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""FARMERS_MARKET"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP""]",86,hands,20,11,0,9,4750084d0f71023d,d3a990a2ec0cc5ac,37327192a901a52f,6ba4787d51cca337,3e542756176718f8,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":42,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":992,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
92972119,1,TAUIL Abd Elilah,道海孤舟,94635.0,118310.0,L,-23675.0,"[""ICE_CREAM_SHOP"",""BAKERY"",""BRUNCH_SPOT"",""PIZZA_SHOP"",""FARMERS_MARKET"",""SMOOTHIE_SHOP"",""ICE_CREAM_SHOP"",""ICE_CREAM_SHOP""]",0,market,715,403,497,680,1c979e74071bb1cd,4424a9834acd53d3,e95ee56f6b099ed9,7b27382782d93af1,4b41fbc27159199d,"{""BUILD_PASTURE"":14,""CARE"":308,""COLLECT_FERTILIZER"":292,""DIG"":31,""DROP"":42,""EAST"":652,""FEED"":303,""FERTILIZE"":84,""HARVEST"":347,""NORTH"":838,""PASS"":1006,""PICKUP"":143,""PLACE"":23,""PLANT"":169,""SOUTH"":522,""WATER"":893,""WEST"":901}","{""FERTILIZER"":215,""MELON"":144,""MILK"":213,""STRAWBERRY"":274,""WHEAT"":251,""WOOL"":142}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":269,""BUY_SEED:MELON"":24,""BUY_SEED:STRAWBERRY"":42,""BUY_SEED:WHEAT"":103}",259,2,"{""COW"":8,""SHEEP"":5,""WHEAT"":11}",{}
92973040,0,道海孤舟,GzmCR632,82001.0,72685.0,W,9316.0,"[""PET_CAFE"",""YARN_STORE"",""BRUNCH_SPOT"",""SMOOTHIE_SHOP"",""BRUNCH_SPOT"",""FARMERS_MARKET"",""PET_CAFE"",""BRUNCH_SPOT""]",311,market,15,15,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,c73d913301f69f79,f4f02abefc3f089d,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
92973040,1,GzmCR632,道海孤舟,72685.0,82001.0,L,-9316.0,"[""PET_CAFE"",""YARN_STORE"",""BRUNCH_SPOT"",""SMOOTHIE_SHOP"",""BRUNCH_SPOT"",""FARMERS_MARKET"",""PET_CAFE"",""BRUNCH_SPOT""]",0,market,719,482,637,689,b261ee061fd067f5,029eeaa7f131213a,eb7ad042a84c296a,1aa29b202857998f,849f9d22e14f9953,"{""BUILD_PASTURE"":14,""CARE"":322,""COLLECT_FERTILIZER"":314,""DIG"":44,""DROP"":106,""EAST"":740,""FEED"":314,""FERTILIZE"":80,""HARVEST"":374,""NORTH"":904,""PASS"":811,""PICKUP"":167,""PLACE"":14,""PLANT"":158,""SOUTH"":638,""WATER"":922,""WEST"":978}","{""FERTILIZER"":233,""MELON"":144,""MILK"":237,""STRAWBERRY"":313,""WHEAT"":828,""WOOL"":164}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":980,""BUY_SEED:MELON"":24,""BUY_SEED:STRAWBERRY"":42,""BUY_SEED:WHEAT"":92}",277,2,"{""COW"":8,""SHEEP"":6}",{}
92973981,0,道海孤舟,li jiaqi77,82941.0,61242.0,W,21699.0,"[""BRUNCH_SPOT"",""FARMERS_MARKET"",""PIZZA_SHOP"",""BRUNCH_SPOT"",""YARN_STORE"",""BAKERY"",""FARMERS_MARKET"",""BRUNCH_SPOT""]",212,hands,13,10,0,3,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,d10c8b6cbc726247,6fe95e701557db87,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":41,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":993,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
92973981,1,li jiaqi77,道海孤舟,61242.0,82941.0,L,-21699.0,"[""BRUNCH_SPOT"",""FARMERS_MARKET"",""PIZZA_SHOP"",""BRUNCH_SPOT"",""YARN_STORE"",""BAKERY"",""FARMERS_MARKET"",""BRUNCH_SPOT""]",0,market,719,482,637,689,b261ee061fd067f5,029eeaa7f131213a,eb7ad042a84c296a,8a36ebb102ea363e,201a7c2d51e50a30,"{""BUILD_PASTURE"":14,""CARE"":322,""COLLECT_FERTILIZER"":314,""DIG"":44,""DROP"":106,""EAST"":740,""FEED"":314,""FERTILIZE"":80,""HARVEST"":374,""NORTH"":904,""PASS"":811,""PICKUP"":167,""PLACE"":14,""PLANT"":158,""SOUTH"":638,""WATER"":922,""WEST"":978}","{""FERTILIZER"":233,""MELON"":144,""MILK"":237,""STRAWBERRY"":313,""WHEAT"":828,""WOOL"":164}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":980,""BUY_SEED:MELON"":24,""BUY_SEED:STRAWBERRY"":42,""BUY_SEED:WHEAT"":92}",277,2,"{""COW"":8,""SHEEP"":6}","{""FERTILIZER"":2}"
92974927,0,道海孤舟,Fitzcarraldo,101901.0,89220.0,W,12681.0,"[""YARN_STORE"",""BRUNCH_SPOT"",""BRUNCH_SPOT"",""FARMERS_MARKET"",""FARMERS_MARKET"",""FARMERS_MARKET"",""BAKERY"",""PET_CAFE""]",311,market,16,16,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,c73d913301f69f79,dca00cb08818c97e,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":9,""SHEEP"":4,""WHEAT"":1}",{}
92974927,1,Fitzcarraldo,道海孤舟,89220.0,101901.0,L,-12681.0,"[""YARN_STORE"",""BRUNCH_SPOT"",""BRUNCH_SPOT"",""FARMERS_MARKET"",""FARMERS_MARKET"",""FARMERS_MARKET"",""BAKERY"",""PET_CAFE""]",0,market,716,384,503,676,1c979e74071bb1cd,4424a9834acd53d3,e95ee56f6b099ed9,17bced3563177fe7,5a9ec6c7e68426d5,"{""BUILD_PASTURE"":14,""CARE"":308,""COLLECT_FERTILIZER"":294,""DIG"":29,""DROP"":51,""EAST"":650,""FEED"":304,""FERTILIZE"":84,""HARVEST"":354,""NORTH"":839,""PASS"":1003,""PICKUP"":147,""PLACE"":14,""PLANT"":175,""SOUTH"":515,""WATER"":915,""WEST"":895}","{""FERTILIZER"":210,""MELON"":144,""MILK"":213,""STRAWBERRY"":293,""WHEAT"":274,""WOOL"":152}","{""BUY_ANIMAL:COW"":8,""BUY_ANIMAL:SHEEP"":6,""BUY_PRODUCT:WHEAT"":264,""BUY_SEED:MELON"":24,""BUY_SEED:STRAWBERRY"":42,""BUY_SEED:WHEAT"":109}",260,2,"{""COW"":8,""SHEEP"":6,""WHEAT"":11}",{}
92975873,0,道海孤舟,Daniel Tomaro1,109369.0,100884.0,W,8485.0,"[""ICE_CREAM_SHOP"",""YARN_STORE"",""YARN_STORE"",""ICE_CREAM_SHOP"",""YARN_STORE"",""YARN_STORE"",""ICE_CREAM_SHOP"",""PIZZA_SHOP""]",311,market,13,13,0,0,4750084d0f71023d,e005a8abbb639144,8288584f2403fe50,ceba68f3aafc7076,1de281ea55fec4ea,"{""BUILD_PASTURE"":13,""CARE"":285,""COLLECT_FERTILIZER"":296,""DIG"":40,""DROP"":57,""EAST"":634,""FEED"":290,""FERTILIZE"":72,""HARVEST"":390,""NORTH"":838,""PASS"":994,""PICKUP"":135,""PLACE"":13,""PLANT"":199,""SOUTH"":553,""WATER"":1010,""WEST"":811}","{""FERTILIZER"":235,""MELON"":114,""MILK"":241,""STRAWBERRY"":286,""WHEAT"":455,""WOOL"":132}","{""BUY_ANIMAL:COW"":9,""BUY_ANIMAL:SHEEP"":4,""BUY_PRODUCT:WHEAT"":212,""BUY_SEED:MELON"":19,""BUY_SEED:STRAWBERRY"":37,""BUY_SEED:WHEAT"":148}",262,2,"{""COW"":8,""SHEEP"":3,""WHEAT"":1}",{}
92975873,1,Daniel Tomaro1,道海孤舟,100884.0,109369.0,L,-8485.0,"[""ICE_CREAM_SHOP"",""YARN_STORE"",""YARN_STORE"",""ICE_CREAM_SHOP"",""YARN_STORE"",""YARN_STORE"",""ICE_CREAM_SHOP"",""PIZZA_SHOP""]",0,"market,farmer",719,440,598,689,76247bf029424508,b34b58a9495557ea,5c5b3ec9bf34e22e,52a1252e850c406f,451e2c7d062499f2,"{""BUILD_PASTURE"":12,""CARE"":249,""COLLECT_FERTILIZER"":236,""DIG"":15,""DROP"":60,""EAST"":935,""FEED"":264,""FERTILIZE"":55,""HARVEST"":321,""NORTH"":1285,""PASS"":1605,""PICKUP"":134,""PLACE"":36,""PLANT"":131,""SOUTH"":883,""WATER"":816,""WEST"":1137}","{""CARROT"":43,""FERTILIZER"":181,""MELON"":119,""MILK"":126,""STRAWBERRY"":240,""WHEAT"":493,""WOOL"":194}","{""BUY_ANIMAL:COW"":4,""BUY_ANIMAL:SHEEP"":8,""BUY_PRODUCT:WHEAT"":569,""BUY_SEED:CARROT"":17,""BUY_SEED:MELON"":20,""BUY_SEED:STRAWBERRY"":38,""BUY_SEED:WHEAT"":83}",330,2,"{""COW"":4,""SHEEP"":8,""STRAWBERRY"":2}",{}
